pro_com_t,comune_nome,provincia_nome,provincia_sigla,regione_nome,zona_codice,zona_nome
080020,Canolo,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080021,Caraffa del Bianco,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080022,Cardeto,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080023,Careri,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080024,Casignana,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080025,Caulonia,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080026,Ciminà,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080027,Cinquefrondi,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080028,Cittanova,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080029,Condofuri,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080030,Cosoleto,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080031,Delianuova,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080032,Feroleto della Chiesa,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080033,Ferruzzano,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080034,Fiumara,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080035,Galatro,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080036,Gerace,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080037,Giffone,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080038,Gioia Tauro,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080039,Gioiosa Ionica,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080040,Grotteria,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080041,Laganadi,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080042,Laureana di Borrello,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080043,Locri,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080044,Mammola,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080045,Marina di Gioiosa Ionica,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080046,Maropati,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080047,Martone,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080048,Melicuccà,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080049,Melicucco,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080050,Melito di Porto Salvo,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080051,Molochio,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080052,Monasterace,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080053,Montebello Jonico,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080054,Motta San Giovanni,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080055,Oppido Mamertina,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080056,Palizzi,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080057,Palmi,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080058,Pazzano,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080059,Placanica,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080060,Platì,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080061,Polistena,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080062,Portigliola,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080063,Reggio di Calabria,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080064,Riace,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080065,Rizziconi,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080066,Roccaforte del Greco,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080067,Roccella Ionica,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080068,Roghudi,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080069,Rosarno,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080070,Samo,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080071,San Giorgio Morgeto,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080072,San Giovanni di Gerace,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080073,San Lorenzo,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080074,San Luca,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080075,San Pietro di Caridà,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080076,San Procopio,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080077,San Roberto,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080078,Santa Cristina d'Aspromonte,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080079,Sant'Agata del Bianco,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080080,Sant'Alessio in Aspromonte,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080081,Sant'Eufemia d'Aspromonte,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080082,Sant'Ilario dello Ionio,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080083,Santo Stefano in Aspromonte,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080084,Scido,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080085,Scilla,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080086,Seminara,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080087,Serrata,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080088,Siderno,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080089,Sinopoli,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080090,Staiti,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080091,Stignano,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080092,Stilo,Reggio Calabria,RC,Calabria,Cala-8,Versante Jonico Meridionale
080093,Taurianova,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080094,Terranova Sappo Minulio,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080095,Varapodio,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080096,Villa San Giovanni,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
080097,San Ferdinando,Reggio Calabria,RC,Calabria,Cala-4,Versante Tirrenico Meridionale
101001,Belvedere di Spinello,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101002,Caccuri,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101003,Carfizzi,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101004,Casabona,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101005,Castelsilano,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101006,Cerenzia,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101007,Cirò,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101008,Cirò Marina,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101009,Cotronei,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101010,Crotone,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101011,Crucoli,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101012,Cutro,Crotone,KR,Calabria,Cala-7,Versante Jionico Centro-meridionale
101013,Isola di Capo Rizzuto,Crotone,KR,Calabria,Cala-7,Versante Jionico Centro-meridionale
101014,Melissa,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101015,Mesoraca,Crotone,KR,Calabria,Cala-7,Versante Jionico Centro-meridionale
101016,Pallagorio,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101017,Petilia Policastro,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101018,Roccabernarda,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101019,Rocca di Neto,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101020,San Mauro Marchesato,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101021,San Nicola dell'Alto,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101022,Santa Severina,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101023,Savelli,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101024,Scandale,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101025,Strongoli,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101026,Umbriatico,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
101027,Verzino,Crotone,KR,Calabria,Cala-6,Versante Jonico Centro-settentrionale
102001,Acquaro,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102002,Arena,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102003,Briatico,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102004,Brognaturo,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102005,Capistrano,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102006,Cessaniti,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102007,Dasà,Vibo Valentia,VV,Calabria,,
102008,Dinami,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102009,Drapia,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102010,Fabrizia,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102011,Filadelfia,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102012,Filandari,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102013,Filogaso,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102014,Francavilla Angitola,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102015,Francica,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102016,Gerocarne,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102017,Ionadi,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102018,Joppolo,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102019,Limbadi,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102020,Maierato,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102021,Mileto,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102022,Mongiana,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102023,Monterosso Calabro,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102024,Nardodipace,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102025,Nicotera,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102026,Parghelia,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102027,Pizzo,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102028,Pizzoni,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102029,Polia,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102030,Ricadi,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102031,Rombiolo,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102032,San Calogero,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102033,San Costantino Calabro,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102034,San Gregorio d'Ippona,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102035,San Nicola da Crissa,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102036,Sant'Onofrio,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102037,Serra San Bruno,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102038,Simbario,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102039,Sorianello,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102040,Soriano Calabro,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102041,Spadola,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102042,Spilinga,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102043,Stefanaconi,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102044,Tropea,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102045,Vallelonga,Vibo Valentia,VV,Calabria,Cala-8,Versante Jonico Meridionale
102046,Vazzano,Vibo Valentia,VV,Calabria,,
102047,Vibo Valentia,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102048,Zaccanopoli,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102049,Zambrone,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
102050,Zungri,Vibo Valentia,VV,Calabria,Cala-3,Versante Tirrenico Centro-meridionale
081001,Alcamo,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081002,Buseto Palizzolo,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081003,Calatafimi-Segesta,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081004,Campobello di Mazara,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081005,Castellammare del Golfo,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081006,Castelvetrano,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081007,Custonaci,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081008,Erice,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081009,Favignana,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081010,Gibellina,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081011,Marsala,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081012,Mazara del Vallo,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081013,Paceco,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081014,Pantelleria,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081015,Partanna,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081016,Poggioreale,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081017,Salaparuta,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081018,Salemi,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081019,Santa Ninfa,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081020,San Vito Lo Capo,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081021,Trapani,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081022,Valderice,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
081023,Vita,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081024,Petrosino,Trapani,TP,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
081025,Misiliscemi,Trapani,TP,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082001,Alia,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082002,Alimena,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082003,Aliminusa,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082004,Altavilla Milicia,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082005,Altofonte,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082006,Bagheria,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082007,Balestrate,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082008,Baucina,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082009,Belmonte Mezzagno,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082010,Bisacquino,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082011,Bolognetta,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082012,Bompietro,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082013,Borgetto,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082014,Caccamo,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082015,Caltavuturo,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082016,Campofelice di Fitalia,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082017,Campofelice di Roccella,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082018,Campofiorito,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082019,Camporeale,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082020,Capaci,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082021,Carini,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082022,Castelbuono,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082023,Casteldaccia,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082024,Castellana Sicula,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082025,Castronovo di Sicilia,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082026,Cefalà Diana,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082027,Cefalù,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082028,Cerda,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082029,Chiusa Sclafani,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082030,Ciminna,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082031,Cinisi,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082032,Collesano,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082033,Contessa Entellina,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082034,Corleone,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082035,Ficarazzi,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082036,Gangi,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082037,Geraci Siculo,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082038,Giardinello,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082039,Giuliana,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082040,Godrano,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082041,Gratteri,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082042,Isnello,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082043,Isola delle Femmine,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082044,Lascari,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082045,Lercara Friddi,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082046,Marineo,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082047,Mezzojuso,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082048,Misilmeri,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082049,Monreale,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082050,Montelepre,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082051,Montemaggiore Belsito,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082052,Palazzo Adriano,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082053,Palermo,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082054,Partinico,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082055,Petralia Soprana,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082056,Petralia Sottana,Palermo,PA,Sicilia,Sici-E,Centro-Meridionale e isole Pelagie
082057,Piana degli Albanesi,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082058,Polizzi Generosa,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082059,Pollina,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082060,Prizzi,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082061,Roccamena,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082062,Roccapalumba,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082063,San Cipirello,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082064,San Giuseppe Jato,Palermo,PA,Sicilia,Sici-C,Nord-Occidentale e isole Egadi e Ustica
082065,San Mauro Castelverde,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082066,Santa Cristina Gela,Palermo,PA,Sicilia,Sici-D,Sud-Occidentale e isola di Pantelleria
082067,Santa Flavia,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082068,Sciara,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
082069,Sclafani Bagni,Palermo,PA,Sicilia,Sici-B,"Centro-Settentrionale, versante tirrenico"
